actor,domain,option_a_id,option_b_id,probability_a,count_a,count_b,total_responses,split
kimi-k2.5-or,countries,52,106,0.5,10,10,20,train
kimi-k2.5-or,countries,136,141,1,20,0,20,train
kimi-k2.5-or,countries,78,99,0.35,7,13,20,train
kimi-k2.5-or,countries,107,134,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,111,121,0.05,1,19,20,train
kimi-k2.5-or,countries,1,75,1,20,0,20,train
kimi-k2.5-or,countries,118,120,1,20,0,20,train
kimi-k2.5-or,countries,99,126,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,16,137,0,0,20,20,train
kimi-k2.5-or,countries,121,139,0.35,7,13,20,train
kimi-k2.5-or,countries,32,74,0.875,17.5,2.5,20,train
kimi-k2.5-or,countries,16,37,0.45,9,11,20,train
kimi-k2.5-or,countries,33,118,0,0,20,20,train
kimi-k2.5-or,countries,60,141,0.3,6,14,20,train
kimi-k2.5-or,countries,119,149,0.625,12.5,7.5,20,train
kimi-k2.5-or,countries,121,127,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,33,99,0.45,9,11,20,train
kimi-k2.5-or,countries,111,120,0.6,12,8,20,train
kimi-k2.5-or,countries,20,116,0.65,13,7,20,train
kimi-k2.5-or,countries,78,135,0.5,10,10,20,train
kimi-k2.5-or,countries,41,65,0.425,8.5,11.5,20,train
kimi-k2.5-or,countries,23,76,1,20,0,20,train
kimi-k2.5-or,countries,37,89,0,0,20,20,train
kimi-k2.5-or,countries,92,116,0.425,8.5,11.5,20,train
kimi-k2.5-or,countries,20,124,1,20,0,20,train
kimi-k2.5-or,countries,20,113,0.45,9,11,20,train
kimi-k2.5-or,countries,56,88,1,20,0,20,train
kimi-k2.5-or,countries,21,102,0.8,16,4,20,train
kimi-k2.5-or,countries,21,90,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,2,53,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,27,120,0.55,11,9,20,train
kimi-k2.5-or,countries,71,133,1,20,0,20,train
kimi-k2.5-or,countries,89,104,0.725,14.5,5.5,20,train
kimi-k2.5-or,countries,33,127,0,0,20,20,train
kimi-k2.5-or,countries,83,140,0.325,6.5,13.5,20,train
kimi-k2.5-or,countries,27,141,0.25,5,15,20,train
kimi-k2.5-or,countries,33,135,0.425,8.5,11.5,20,train
kimi-k2.5-or,countries,14,113,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,63,139,0,0,20,20,train
kimi-k2.5-or,countries,112,145,0.35,7,13,20,train
kimi-k2.5-or,countries,38,59,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,23,88,1,20,0,20,train
kimi-k2.5-or,countries,48,144,0.125,2.5,17.5,20,train
kimi-k2.5-or,countries,77,88,1,20,0,20,train
kimi-k2.5-or,countries,51,111,0.425,8.5,11.5,20,train
kimi-k2.5-or,countries,21,78,0.6,12,8,20,train
kimi-k2.5-or,countries,27,45,0.45,9,11,20,train
kimi-k2.5-or,countries,48,105,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,53,146,0.4,8,12,20,train
kimi-k2.5-or,countries,13,112,0.55,11,9,20,train
kimi-k2.5-or,countries,121,141,0.95,19,1,20,train
kimi-k2.5-or,countries,111,139,0,0,20,20,train
kimi-k2.5-or,countries,121,135,1,20,0,20,train
kimi-k2.5-or,countries,92,124,1,20,0,20,train
kimi-k2.5-or,countries,99,118,0.05,1,19,20,train
kimi-k2.5-or,countries,15,79,0,0,20,20,train
kimi-k2.5-or,countries,98,119,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,18,39,0.5,10,10,20,train
kimi-k2.5-or,countries,63,79,0.05,1,19,20,train
kimi-k2.5-or,countries,51,105,0.3,6,14,20,train
kimi-k2.5-or,countries,60,81,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,72,73,0,0,20,20,train
kimi-k2.5-or,countries,118,136,0.4,8,12,20,train
kimi-k2.5-or,countries,16,56,0.05,1,19,20,train
kimi-k2.5-or,countries,10,17,0.05,1,19,20,train
kimi-k2.5-or,countries,45,141,0.375,7.5,12.5,20,train
kimi-k2.5-or,countries,1,69,1,20,0,20,train
kimi-k2.5-or,countries,33,130,0,0,20,20,train
kimi-k2.5-or,countries,81,90,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,110,119,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,64,106,0.925,18.5,1.5,20,train
kimi-k2.5-or,countries,35,85,1,20,0,20,train
kimi-k2.5-or,countries,34,82,0.325,6.5,13.5,20,train
kimi-k2.5-or,countries,73,102,1,20,0,20,train
kimi-k2.5-or,countries,50,125,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,73,135,1,20,0,20,train
kimi-k2.5-or,countries,73,105,1,20,0,20,train
kimi-k2.5-or,countries,14,92,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,10,98,0.05,1,19,20,train
kimi-k2.5-or,countries,60,63,0.1,2,18,20,train
kimi-k2.5-or,countries,101,107,0.5,10,10,20,train
kimi-k2.5-or,countries,136,139,0.5,10,10,20,train
kimi-k2.5-or,countries,8,125,0.55,11,9,20,train
kimi-k2.5-or,countries,81,127,0,0,20,20,train
kimi-k2.5-or,countries,44,146,0.625,12.5,7.5,20,train
kimi-k2.5-or,countries,99,102,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,128,137,0.4,8,12,20,train
kimi-k2.5-or,countries,16,131,0,0,20,20,train
kimi-k2.5-or,countries,116,145,1,20,0,20,train
kimi-k2.5-or,countries,55,103,0.275,5.5,14.5,20,train
kimi-k2.5-or,countries,11,59,0.45,9,11,20,train
kimi-k2.5-or,countries,68,115,1,20,0,20,train
kimi-k2.5-or,countries,102,126,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,88,98,0,0,20,20,train
kimi-k2.5-or,countries,18,93,0.8,16,4,20,train
kimi-k2.5-or,countries,78,130,0,0,20,20,train
kimi-k2.5-or,countries,46,60,1,20,0,20,train
kimi-k2.5-or,countries,68,149,0.4,8,12,20,train
kimi-k2.5-or,countries,90,141,0.35,7,13,20,train
kimi-k2.5-or,countries,51,81,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,31,90,1,20,0,20,train
kimi-k2.5-or,countries,20,85,1,20,0,20,train
kimi-k2.5-or,countries,55,90,1,20,0,20,train
kimi-k2.5-or,countries,81,94,0.05,1,19,20,train
kimi-k2.5-or,countries,74,125,0.5,10,10,20,train
kimi-k2.5-or,countries,59,124,0.95,19,1,20,train
kimi-k2.5-or,countries,111,136,0,0,20,20,train
kimi-k2.5-or,countries,8,41,0.325,6.5,13.5,20,train
kimi-k2.5-or,countries,27,81,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,33,78,0.425,8.5,11.5,20,train
kimi-k2.5-or,countries,59,137,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,21,24,0.875,17.5,2.5,20,train
kimi-k2.5-or,countries,84,135,0.325,6.5,13.5,20,train
kimi-k2.5-or,countries,33,60,0.425,8.5,11.5,20,train
kimi-k2.5-or,countries,21,111,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,14,128,0.675,13.5,6.5,20,train
kimi-k2.5-or,countries,2,133,1,20,0,20,train
kimi-k2.5-or,countries,59,89,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,78,81,0.55,11,9,20,train
kimi-k2.5-or,countries,27,55,0,0,20,20,train
kimi-k2.5-or,countries,7,142,0.2,4,16,20,train
kimi-k2.5-or,countries,46,135,1,20,0,20,train
kimi-k2.5-or,countries,90,130,0,0,20,20,train
kimi-k2.5-or,countries,76,128,0,0,20,20,train
kimi-k2.5-or,countries,23,71,0.45,9,11,20,train
kimi-k2.5-or,countries,45,81,0.65,13,7,20,train
kimi-k2.5-or,countries,10,140,0,0,20,20,train
kimi-k2.5-or,countries,10,131,0,0,20,20,train
kimi-k2.5-or,countries,59,113,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,33,45,0.375,7.5,12.5,20,train
kimi-k2.5-or,countries,5,107,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,70,100,0.325,6.5,13.5,20,train
kimi-k2.5-or,countries,35,124,1,20,0,20,train
kimi-k2.5-or,countries,104,131,0.65,13,7,20,train
kimi-k2.5-or,countries,79,123,1,20,0,20,train
kimi-k2.5-or,countries,76,80,0,0,20,20,train
kimi-k2.5-or,countries,11,37,1,20,0,20,train
kimi-k2.5-or,countries,10,119,0,0,20,20,train
kimi-k2.5-or,countries,86,104,0.725,14.5,5.5,20,train
kimi-k2.5-or,countries,129,144,0.125,2.5,17.5,20,train
kimi-k2.5-or,countries,99,130,0,0,20,20,train
kimi-k2.5-or,countries,59,71,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,140,149,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,84,121,0.05,1,19,20,train
kimi-k2.5-or,countries,27,130,0.15,3,17,20,train
kimi-k2.5-or,countries,13,83,0,0,20,20,train
kimi-k2.5-or,countries,84,120,0.65,13,7,20,train
kimi-k2.5-or,countries,92,131,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,24,127,0,0,20,20,train
kimi-k2.5-or,countries,95,140,0.275,5.5,14.5,20,train
kimi-k2.5-or,countries,49,109,0.25,5,15,20,train
kimi-k2.5-or,countries,31,111,0.95,19,1,20,train
kimi-k2.5-or,countries,53,125,0.5,10,10,20,train
kimi-k2.5-or,countries,1,148,0.6,12,8,20,train
kimi-k2.5-or,countries,18,51,0.65,13,7,20,train
kimi-k2.5-or,countries,11,16,1,20,0,20,train
kimi-k2.5-or,countries,37,38,0,0,20,20,train
kimi-k2.5-or,countries,24,118,0,0,20,20,train
kimi-k2.5-or,countries,39,144,0.45,9,11,20,train
kimi-k2.5-or,countries,47,112,0.975,19.5,0.5,20,train
kimi-k2.5-or,countries,21,22,0,0,20,20,train
kimi-k2.5-or,countries,16,38,0,0,20,20,train
kimi-k2.5-or,countries,56,71,0.4,8,12,20,train
kimi-k2.5-or,countries,95,98,0.5,10,10,20,train
kimi-k2.5-or,countries,59,104,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,35,38,0.35,7,13,20,train
kimi-k2.5-or,countries,46,63,0.975,19.5,0.5,20,train
kimi-k2.5-or,countries,41,53,0.375,7.5,12.5,20,train
kimi-k2.5-or,countries,55,141,0.9,18,2,20,train
kimi-k2.5-or,countries,37,80,0,0,20,20,train
kimi-k2.5-or,countries,37,71,0,0,20,20,train
kimi-k2.5-or,countries,5,8,0.55,11,9,20,train
kimi-k2.5-or,countries,45,120,0.6,12,8,20,train
kimi-k2.5-or,countries,103,127,0.35,7,13,20,train
kimi-k2.5-or,countries,98,140,0.275,5.5,14.5,20,train
kimi-k2.5-or,countries,2,107,0.65,13,7,20,train
kimi-k2.5-or,countries,56,113,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,112,131,0.05,1,19,20,train
kimi-k2.5-or,countries,35,80,0.45,9,11,20,train
kimi-k2.5-or,countries,24,121,0,0,20,20,train
kimi-k2.5-or,countries,21,105,0.725,14.5,5.5,20,train
kimi-k2.5-or,countries,13,110,0,0,20,20,train
kimi-k2.5-or,countries,89,131,0.7,14,6,20,train
kimi-k2.5-or,countries,63,121,0.1,2,18,20,train
kimi-k2.5-or,countries,24,45,0.375,7.5,12.5,20,train
kimi-k2.5-or,countries,135,136,0,0,20,20,train
kimi-k2.5-or,countries,71,80,0.5,10,10,20,train
kimi-k2.5-or,countries,10,110,0,0,20,20,train
kimi-k2.5-or,countries,72,111,0.675,13.5,6.5,20,train
kimi-k2.5-or,countries,104,137,0.325,6.5,13.5,20,train
kimi-k2.5-or,countries,99,127,0,0,20,20,train
kimi-k2.5-or,countries,10,95,0,0,20,20,train
kimi-k2.5-or,countries,14,16,1,20,0,20,train
kimi-k2.5-or,countries,51,130,0,0,20,20,train
kimi-k2.5-or,countries,45,127,0.05,1,19,20,train
kimi-k2.5-or,countries,84,139,0.1,2,18,20,train
kimi-k2.5-or,countries,92,98,0.625,12.5,7.5,20,train
kimi-k2.5-or,countries,5,53,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,47,149,0.6,12,8,20,train
kimi-k2.5-or,countries,79,139,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,22,33,1,20,0,20,train
kimi-k2.5-or,countries,20,128,0.5,10,10,20,train
kimi-k2.5-or,countries,123,139,0.025,0.5,19.5,20,train
kimi-k2.5-or,countries,73,99,0.95,19,1,20,train
kimi-k2.5-or,countries,24,126,0.125,2.5,17.5,20,train
kimi-k2.5-or,countries,90,102,0.675,13.5,6.5,20,train
kimi-k2.5-or,countries,33,102,0.55,11,9,20,train
kimi-k2.5-or,countries,102,105,0.4,8,12,20,train
kimi-k2.5-or,countries,56,76,1,20,0,20,train
kimi-k2.5-or,countries,59,128,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,20,35,0.5,10,10,20,train
kimi-k2.5-or,countries,102,130,0,0,20,20,train
kimi-k2.5-or,countries,71,85,1,20,0,20,train
kimi-k2.5-or,countries,45,136,0,0,20,20,train
kimi-k2.5-or,countries,98,112,1,20,0,20,train
kimi-k2.5-or,countries,27,51,0.675,13.5,6.5,20,train
kimi-k2.5-or,countries,87,148,0,0,20,20,train
kimi-k2.5-or,countries,101,133,1,20,0,20,train
kimi-k2.5-or,countries,16,59,0,0,20,20,train
kimi-k2.5-or,countries,24,27,0.3,6,14,20,train
kimi-k2.5-or,countries,78,141,0.375,7.5,12.5,20,train
kimi-k2.5-or,countries,98,124,1,20,0,20,train
kimi-k2.5-or,countries,19,43,0.225,4.5,15.5,20,train
kimi-k2.5-or,countries,45,111,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,18,126,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,80,124,1,20,0,20,train
kimi-k2.5-or,countries,59,80,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,72,81,0.6,12,8,20,train
kimi-k2.5-or,countries,22,135,1,20,0,20,train
kimi-k2.5-or,countries,89,92,0.625,12.5,7.5,20,train
kimi-k2.5-or,countries,24,136,0,0,20,20,train
kimi-k2.5-or,countries,55,99,1,20,0,20,train
kimi-k2.5-or,countries,31,105,1,20,0,20,train
kimi-k2.5-or,countries,33,120,0.45,9,11,20,train
kimi-k2.5-or,countries,78,102,0.55,11,9,20,train
kimi-k2.5-or,countries,111,127,0,0,20,20,train
kimi-k2.5-or,countries,71,101,0.45,9,11,20,train
kimi-k2.5-or,countries,81,130,0,0,20,20,train
kimi-k2.5-or,countries,97,148,0.425,8.5,11.5,20,train
kimi-k2.5-or,countries,24,135,0.175,3.5,16.5,20,train
kimi-k2.5-or,countries,59,88,1,20,0,20,train
kimi-k2.5-or,countries,21,48,0.7,14,6,20,train
kimi-k2.5-or,countries,16,128,0,0,20,20,train
kimi-k2.5-or,countries,2,65,0.325,6.5,13.5,20,train
kimi-k2.5-or,countries,24,73,0,0,20,20,train
kimi-k2.5-or,countries,15,43,0,0,20,20,train
kimi-k2.5-or,countries,16,86,0.05,1,19,20,train
kimi-k2.5-or,countries,48,93,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,60,103,0.1,2,18,20,train
kimi-k2.5-or,countries,38,89,0.625,12.5,7.5,20,train
kimi-k2.5-or,countries,16,98,0,0,20,20,train
kimi-k2.5-or,countries,113,131,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,88,124,0.875,17.5,2.5,20,train
kimi-k2.5-or,countries,127,139,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,38,92,0.625,12.5,7.5,20,train
kimi-k2.5-or,countries,22,55,0.775,15.5,4.5,20,train
kimi-k2.5-or,countries,13,98,0,0,20,20,train
kimi-k2.5-or,countries,76,137,0,0,20,20,train
kimi-k2.5-or,countries,13,149,0,0,20,20,train
kimi-k2.5-or,countries,20,59,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,81,120,0.65,13,7,20,train
kimi-k2.5-or,countries,72,118,0,0,20,20,train
kimi-k2.5-or,countries,96,114,0.3,6,14,20,train
kimi-k2.5-or,countries,78,121,0.05,1,19,20,train
kimi-k2.5-or,countries,65,133,1,20,0,20,train
kimi-k2.5-or,countries,124,140,0,0,20,20,train
kimi-k2.5-or,countries,73,136,0.3,6,14,20,train
kimi-k2.5-or,countries,80,128,0.55,11,9,20,train
kimi-k2.5-or,countries,51,103,0.075,1.5,18.5,20,train
kimi-k2.5-or,countries,22,31,0.45,9,11,20,train
kimi-k2.5-or,countries,55,121,0.45,9,11,20,train
kimi-k2.5-or,countries,86,95,0.675,13.5,6.5,20,train
kimi-k2.5-or,countries,59,76,1,20,0,20,train
kimi-k2.5-or,countries,14,35,0.5,10,10,20,train
kimi-k2.5-or,countries,24,102,0.175,3.5,16.5,20,train
kimi-k2.5-or,countries,27,78,0.55,11,9,20,train
kimi-k2.5-or,countries,20,38,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,14,59,0.5,10,10,20,train
kimi-k2.5-or,countries,90,99,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,17,95,0.775,15.5,4.5,20,train
kimi-k2.5-or,countries,27,118,0,0,20,20,train
kimi-k2.5-or,countries,31,141,1,20,0,20,train
kimi-k2.5-or,countries,71,137,0.55,11,9,20,train
kimi-k2.5-or,countries,2,5,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,27,60,0.675,13.5,6.5,20,train
kimi-k2.5-or,countries,67,87,1,20,0,20,train
kimi-k2.5-or,countries,10,113,0.05,1,19,20,train
kimi-k2.5-or,countries,78,90,0.375,7.5,12.5,20,train
kimi-k2.5-or,countries,33,139,0,0,20,20,train
kimi-k2.5-or,countries,37,56,0,0,20,20,train
kimi-k2.5-or,countries,6,114,0.5,10,10,20,train
kimi-k2.5-or,countries,5,125,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,11,71,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,69,87,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,22,102,1,20,0,20,train
kimi-k2.5-or,countries,22,94,0.95,19,1,20,train
kimi-k2.5-or,countries,73,94,0.6,12,8,20,train
kimi-k2.5-or,countries,21,81,0.675,13.5,6.5,20,train
kimi-k2.5-or,countries,17,98,0.675,13.5,6.5,20,train
kimi-k2.5-or,countries,60,120,0.65,13,7,20,train
kimi-k2.5-or,countries,80,137,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,12,66,0.625,12.5,7.5,20,train
kimi-k2.5-or,countries,18,94,0.075,1.5,18.5,20,train
kimi-k2.5-or,countries,37,92,0,0,20,20,train
kimi-k2.5-or,countries,2,101,0.5,10,10,20,train
kimi-k2.5-or,countries,43,79,0.775,15.5,4.5,20,train
kimi-k2.5-or,countries,99,136,0,0,20,20,train
kimi-k2.5-or,countries,35,113,0.55,11,9,20,train
kimi-k2.5-or,countries,41,107,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,99,121,0.05,1,19,20,train
kimi-k2.5-or,countries,31,103,0.775,15.5,4.5,20,train
kimi-k2.5-or,countries,18,105,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,18,73,0,0,20,20,train
kimi-k2.5-or,countries,108,114,0.6,12,8,20,train
kimi-k2.5-or,countries,14,116,0.55,11,9,20,train
kimi-k2.5-or,countries,99,135,0.55,11,9,20,train
kimi-k2.5-or,countries,90,126,0.5,10,10,20,train
kimi-k2.5-or,countries,37,104,0,0,20,20,train
kimi-k2.5-or,countries,46,120,1,20,0,20,train
kimi-k2.5-or,countries,60,79,0,0,20,20,train
kimi-k2.5-or,countries,21,99,0.6,12,8,20,train
kimi-k2.5-or,countries,47,83,0.55,11,9,20,train
kimi-k2.5-or,countries,27,73,0,0,20,20,train
kimi-k2.5-or,countries,47,95,0.75,15,5,20,train
kimi-k2.5-or,countries,27,102,0.5,10,10,20,train
kimi-k2.5-or,countries,24,103,0.05,1,19,20,train
kimi-k2.5-or,countries,54,129,0.625,12.5,7.5,20,train
kimi-k2.5-or,countries,110,124,1,20,0,20,train
kimi-k2.5-or,countries,94,126,1,20,0,20,train
kimi-k2.5-or,countries,67,133,0.6,12,8,20,train
kimi-k2.5-or,countries,23,125,0.775,15.5,4.5,20,train
kimi-k2.5-or,countries,6,93,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,26,47,0.225,4.5,15.5,20,train
kimi-k2.5-or,countries,15,132,0.675,13.5,6.5,20,train
kimi-k2.5-or,countries,104,143,0.125,2.5,17.5,20,train
kimi-k2.5-or,countries,56,77,0.4,8,12,20,train
kimi-k2.5-or,countries,93,105,0.125,2.5,17.5,20,train
kimi-k2.5-or,countries,83,119,0.35,7,13,20,train
kimi-k2.5-or,countries,36,108,0.8,16,4,20,train
kimi-k2.5-or,countries,7,82,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,3,123,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,3,48,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,65,101,0.675,13.5,6.5,20,train
kimi-k2.5-or,countries,70,115,0.7,14,6,20,train
kimi-k2.5-or,countries,30,42,0.6,12,8,20,train
kimi-k2.5-or,countries,72,117,0.35,7,13,20,train
kimi-k2.5-or,countries,1,67,0.925,18.5,1.5,20,train
kimi-k2.5-or,countries,7,97,0.45,9,11,20,train
kimi-k2.5-or,countries,30,69,0.625,12.5,7.5,20,train
kimi-k2.5-or,countries,48,75,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,3,75,0.45,9,11,20,train
kimi-k2.5-or,countries,74,89,0.35,7,13,20,train
kimi-k2.5-or,countries,26,125,0.375,7.5,12.5,20,train
kimi-k2.5-or,countries,134,140,0.45,9,11,20,train
kimi-k2.5-or,countries,106,109,0.3,6,14,20,train
kimi-k2.5-or,countries,4,109,0.5,10,10,20,train
kimi-k2.5-or,countries,53,104,0.6,12,8,20,train
kimi-k2.5-or,countries,19,70,0.65,13,7,20,train
kimi-k2.5-or,countries,1,109,0.5,10,10,20,train
kimi-k2.5-or,countries,57,147,0.45,9,11,20,train
kimi-k2.5-or,countries,55,109,0.075,1.5,18.5,20,train
kimi-k2.5-or,countries,65,125,0.75,15,5,20,train
kimi-k2.5-or,countries,13,148,0.45,9,11,20,train
kimi-k2.5-or,countries,43,109,0.775,15.5,4.5,20,train
kimi-k2.5-or,countries,40,103,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,107,140,0.6,12,8,20,train
kimi-k2.5-or,countries,26,107,0.35,7,13,20,train
kimi-k2.5-or,countries,133,145,0.2,4,16,20,train
kimi-k2.5-or,countries,36,39,0.65,13,7,20,train
kimi-k2.5-or,countries,12,138,0.7,14,6,20,train
kimi-k2.5-or,countries,13,91,0.7,14,6,20,train
kimi-k2.5-or,countries,29,68,0.65,13,7,20,train
kimi-k2.5-or,countries,31,115,0.875,17.5,2.5,20,train
kimi-k2.5-or,countries,65,74,0.925,18.5,1.5,20,train
kimi-k2.5-or,countries,82,106,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,128,146,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,40,97,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,134,143,0.25,5,15,20,train
kimi-k2.5-or,countries,40,100,0.45,9,11,20,train
kimi-k2.5-or,countries,5,47,0.375,7.5,12.5,20,train
kimi-k2.5-or,countries,4,40,0.5,10,10,20,train
kimi-k2.5-or,countries,75,123,0.875,17.5,2.5,20,train
kimi-k2.5-or,countries,6,54,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,39,75,0.375,7.5,12.5,20,train
kimi-k2.5-or,countries,48,129,0.5,10,10,20,train
kimi-k2.5-or,countries,4,82,0.375,7.5,12.5,20,train
kimi-k2.5-or,countries,4,52,0.4,8,12,20,train
kimi-k2.5-or,countries,30,57,0.7,14,6,20,train
kimi-k2.5-or,countries,50,140,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,4,100,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,142,148,0.8,16,4,20,train
kimi-k2.5-or,countries,75,117,0.625,12.5,7.5,20,train
kimi-k2.5-or,countries,84,132,0.725,14.5,5.5,20,train
kimi-k2.5-or,countries,13,133,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,114,138,0.175,3.5,16.5,20,train
kimi-k2.5-or,countries,32,77,0.6,12,8,20,train
kimi-k2.5-or,countries,36,129,0.825,16.5,3.5,20,train
kimi-k2.5-or,countries,5,74,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,74,101,0.5,10,10,20,train
kimi-k2.5-or,countries,67,91,0.35,7,13,20,train
kimi-k2.5-or,countries,17,77,0.6,12,8,20,train
kimi-k2.5-or,countries,3,108,0.55,11,9,20,train
kimi-k2.5-or,countries,1,58,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,1,115,0.875,17.5,2.5,20,train
kimi-k2.5-or,countries,61,79,0.275,5.5,14.5,20,train
kimi-k2.5-or,countries,57,84,0.4,8,12,20,train
kimi-k2.5-or,countries,89,134,0.65,13,7,20,train
kimi-k2.5-or,countries,38,50,0.55,11,9,20,train
kimi-k2.5-or,countries,15,108,0.4,8,12,20,train
kimi-k2.5-or,countries,46,52,0.55,11,9,20,train
kimi-k2.5-or,countries,1,145,0.45,9,11,20,train
kimi-k2.5-or,countries,13,43,0.2,4,16,20,train
kimi-k2.5-or,countries,28,43,0.2,4,16,20,train
kimi-k2.5-or,countries,115,145,0.2,4,16,20,train
kimi-k2.5-or,countries,107,119,0.25,5,15,20,train
kimi-k2.5-or,countries,82,112,0.6,12,8,20,train
kimi-k2.5-or,countries,26,140,0.325,6.5,13.5,20,train
kimi-k2.5-or,countries,5,50,0.575,11.5,8.5,20,train
kimi-k2.5-or,countries,100,112,0.65,13,7,20,train
kimi-k2.5-or,countries,107,146,0.275,5.5,14.5,20,train
kimi-k2.5-or,countries,8,77,0.25,5,15,20,train
kimi-k2.5-or,countries,106,112,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,15,114,0.775,15.5,4.5,20,train
kimi-k2.5-or,countries,107,125,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,19,55,0.625,12.5,7.5,20,train
kimi-k2.5-or,countries,105,144,0.375,7.5,12.5,20,train
kimi-k2.5-or,countries,26,95,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,96,129,0.15,3,17,20,train
kimi-k2.5-or,countries,53,119,0.5,10,10,20,train
kimi-k2.5-or,countries,19,148,0.6,12,8,20,train
kimi-k2.5-or,countries,26,29,0.425,8.5,11.5,20,train
kimi-k2.5-or,countries,9,57,0.6,12,8,20,train
kimi-k2.5-or,countries,11,65,0.4,8,12,20,train
kimi-k2.5-or,countries,97,106,0.325,6.5,13.5,20,train
kimi-k2.5-or,countries,52,97,0.65,13,7,20,train
kimi-k2.5-or,countries,26,110,0.325,6.5,13.5,20,train
kimi-k2.5-or,countries,43,46,0.675,13.5,6.5,20,train
kimi-k2.5-or,countries,62,104,0.375,7.5,12.5,20,train
kimi-k2.5-or,countries,71,74,0.525,10.5,9.5,20,train
kimi-k2.5-or,countries,6,51,0.6,12,8,20,train
kimi-k2.5-or,countries,48,66,0.5,10,10,20,train
kimi-k2.5-or,countries,52,70,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,70,136,0.475,9.5,10.5,20,train
kimi-k2.5-or,countries,57,117,0.675,13.5,6.5,20,train
kimi-k2.5-or,countries,79,112,0.85,17,3,20,train
kimi-k2.5-or,countries,19,82,0.5,10,10,20,train
kimi-k2.5-or,countries,7,79,0.175,3.5,16.5,20,train
kimi-k2.5-or,countries,67,148,0.225,4.5,15.5,20,train
kimi-k2.5-or,countries,79,115,0.65,13,7,20,train
kimi-k2.5-or,countries,113,134,0.375,7.5,12.5,20,train
