pair_uid,judge_index,vote_raw,winner_condition,success
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:786,1,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:786,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:786,3,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:787,1,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:787,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:787,3,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:788,1,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:788,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:788,3,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:789,1,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:789,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:789,3,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:790,1,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:790,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:790,3,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:791,1,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:791,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:791,3,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:792,1,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:792,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:792,3,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:793,1,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:793,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:793,3,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:794,1,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:794,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:794,3,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:795,1,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:795,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:795,3,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:796,1,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:796,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:796,3,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:797,1,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:797,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:797,3,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:798,1,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:798,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:798,3,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:799,1,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:799,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:799,3,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:800,1,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:800,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:800,3,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:801,1,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:801,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:801,3,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:802,1,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:802,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:802,3,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:803,1,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:803,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:803,3,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:804,1,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:804,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:804,3,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:805,1,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:805,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:805,3,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:806,1,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:806,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:806,3,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:807,1,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:807,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:807,3,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:808,1,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:808,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:808,3,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:809,1,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:809,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:809,3,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:810,1,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:810,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:810,3,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:811,1,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:811,2,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:811,3,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:812,1,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:812,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:812,3,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:813,1,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:813,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:813,3,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:814,1,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:814,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:814,3,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:815,1,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:815,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:815,3,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:816,1,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:816,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:816,3,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:817,1,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:817,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:817,3,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:818,1,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:818,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:818,3,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:819,1,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:819,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:819,3,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:820,1,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:820,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:820,3,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:821,1,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:821,2,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:821,3,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:822,1,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:822,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:822,3,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:823,1,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:823,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:823,3,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:824,1,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:824,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:824,3,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:825,1,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:825,2,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:825,3,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:826,1,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:826,2,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:826,3,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:827,1,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:827,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:827,3,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:828,1,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:828,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:828,3,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:829,1,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:829,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:829,3,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:830,1,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:830,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:830,3,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:831,1,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:831,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:831,3,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:832,1,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:832,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:832,3,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:833,1,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:833,2,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:833,3,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:834,1,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:834,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:834,3,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:835,1,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:835,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:835,3,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:836,1,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:836,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:836,3,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:837,1,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:837,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:837,3,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:838,1,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:838,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:838,3,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:839,1,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:839,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:839,3,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:840,1,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:840,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:840,3,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:841,1,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:841,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:841,3,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:842,1,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:842,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:842,3,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:843,1,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:843,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:843,3,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:844,1,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:844,2,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:844,3,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:845,1,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:845,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:845,3,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:846,1,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:846,2,a,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:846,3,b,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:847,1,b,low,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:847,2,a,high,true
highlow_main:incident_postmortem:highlow_scaleup_incident_postmortem_v1:847,3,b,low,true
